name,path,length
d2g7sa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2g7sa1,74
d1qnra_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1qnra_,344
d2q02a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2q02a1,271
d1m93,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1m93.1,46
d1qzfa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1qzfa1,178
d2od6a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2od6a1,109
d1sefa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1sefa_,250
d2d8ya1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2d8ya1,35
d1gs5a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1gs5a_,258
d2jdid2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2jdid2,72
d2qapa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2qapa1,357
d1g3nc2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1g3nc2,101
d2ivxa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ivxa1,143
d1hn0a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1hn0a2,184
d1r6wa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1r6wa2,100
d2fbqa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2fbqa2,134
d2ax3a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ax3a2,211
d1q3ia_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1q3ia_,192
d2v2ga_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2v2ga_,220
d2qcka_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2qcka_,159
d1cx4a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1cx4a2,139
d1j2ga1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1j2ga1,152
d3n2wa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3n2wa_,367
d2b97a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2b97a_,70
d1qasa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1qasa1,94
d2ywka_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ywka_,84
d1r31a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1r31a2,266
d1sj1a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1sj1a_,66
d2zkoa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2zkoa_,70
d3bdia_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3bdia_,207
d1mqsa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1mqsa_,588
d1v59a3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1v59a3,123
d1rcua_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1rcua_,170
d1okta1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1okta1,126
d1hm9a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1hm9a1,208
d2ewca1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ewca1,120
d1qpma_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1qpma_,69
d1vq8a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vq8a2,90
d2aeua1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2aeua1,366
d1x9na1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1x9na1,264
d1n2aa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1n2aa2,80
d1tf5a3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1tf5a3,267
d1sxja2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1sxja2,249
d2omza1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2omza1,79
d1bbza_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1bbza_,58
d3dbya2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3dbya2,135
d2ae6a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ae6a1,148
d1ae9a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ae9a_,171
d1nt2a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1nt2a_,209
d1k3xa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1k3xa2,124
d1w23a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1w23a_,360
d1hyea2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1hyea2,162
d2od4a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2od4a1,100
d3bmva4,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3bmva4,406
d1no1a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1no1a_,67
d2g17a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2g17a2,155
d2yyua_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2yyua_,225
d2i3da1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2i3da1,218
d2f22a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2f22a1,141
d1p6xa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1p6xa_,333
d1ti6a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ti6a2,728
d1zpda2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1zpda2,186
d1aoza1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1aoza1,129
d2xkia_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2xkia_,110
d1nowa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1nowa1,349
d3mvua_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3mvua_,225
d1y71a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1y71a1,109
d2glia4,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2glia4,31
d3grsa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3grsa2,125
d2j5aa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2j5aa1,106
d1vq8u1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vq8u1,53
d2c95a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2c95a_,195
d1hc7a3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1hc7a3,74
d1txna_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1txna_,259
d1quba4,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1quba4,60
d2qx3a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2qx3a_,330
d2f23a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2f23a1,75
d1wmda2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wmda2,318
d1c4za_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1c4za_,350
d3bi1a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3bi1a1,155
d1pdoa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1pdoa_,129
d1kska3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1kska3,59
d3lxfa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3lxfa_,104
d2p13a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2p13a1,85
d1c8na_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1c8na_,189
d2c7na1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2c7na1,55
d1dt9a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1dt9a1,134
d1ij5a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ij5a_,305
d1jlya2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1jlya2,146
d2dkja_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2dkja_,402
d2byea1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2byea1,109
d1hy5a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1hy5a_,120
d1xera_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xera_,103
d2iboa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2iboa1,90
d1akoa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1akoa_,268
d2trcp_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2trcp_,217
d1k3ia3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1k3ia3,387
d1wgea1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wgea1,70
d3qapa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3qapa_,219
d1v8pa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1v8pa_,132
d1ug3a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ug3a2,127
d1hm9a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1hm9a2,250
d1r3na1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1r3na1,322
d1kqfc_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1kqfc_,216
d1axha_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1axha_,37
d2o38a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2o38a1,89
d1fx7a3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1fx7a3,86
d1fnha2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1fnha2,90
d1l3wa4,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1l3wa4,107
d1wu4a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wu4a1,374
d1seza1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1seza1,353
d2cjla_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2cjla_,204
d3cx8b_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3cx8b_,193
d3ejja_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3ejja_,148
d1g3pa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1g3pa1,65
d2nxyb1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2nxyb1,97
d2ux0a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ux0a1,135
d1wbaa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wbaa_,171
d2c1ia2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2c1ia2,187
d1gl4a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1gl4a2,40
d1yovb_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1yovb_,397
d1uila_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1uila_,113
d1ukka_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ukka_,141
d1y9qa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1y9qa2,99
d1doqa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1doqa_,69
d1q7l,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1q7l.1,192
d1qcza_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1qcza_,162
d1crka2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1crka2,282
d1t6ua_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1t6ua_,117
d1l0qa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1l0qa1,90
d1lvaa3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1lvaa3,64
d1l5ja2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1l5ja2,212
d1luaa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1luaa1,191
d3h4na_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3h4na_,68
d1ufia_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ufia_,48
d3ef8a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3ef8a1,149
d1onfa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1onfa2,117
d1nbfa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1nbfa_,347
d1tdza2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1tdza2,130
d1jeya1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1jeya1,281
d1pq9a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1pq9a_,232
d2c78a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2c78a2,93
d1hcna_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1hcna_,85
d3doua_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3doua_,175
d1t1ua1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1t1ua1,382
d2iv2x1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2iv2x1,133
d1r55a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1r55a_,203
d1iq8a3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1iq8a3,77
d2wjnc_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2wjnc_,332
d2cb0a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2cb0a_,320
d2prva1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2prva1,152
d1or7a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1or7a2,113
d1es6a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1es6a2,109
d2o6pa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2o6pa1,122
d1xdpa3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xdpa3,187
d1ozja_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ozja_,126
d2oz4a3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2oz4a3,84
d1p9ea_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1p9ea_,294
d1t1ha_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1t1ha_,78
d2vkwa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2vkwa2,92
d2zhja_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2zhja_,315
d1h8d,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1h8d.1,28
d1gkra2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1gkra2,325
d1nz8a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1nz8a_,119
d3afva_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3afva_,439
d1w36c1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1w36c1,347
d1jmja_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1jmja_,397
d1q8ga_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1q8ga_,166
d1un8a4,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1un8a4,335
d3h93a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3h93a_,192
d3l44a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3l44a_,426
d1ny5a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ny5a2,247
d1iq0a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1iq0a2,366
d1teva_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1teva_,194
d2hu7a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2hu7a2,260
d2pvba_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2pvba_,107
d2cqma1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2cqma1,109
d1x4na1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1x4na1,79
d2gnxa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2gnxa1,147
d2zong_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2zong_,81
d1f1ea_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1f1ea_,151
d1u8xx1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1u8xx1,167
d2q88a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2q88a_,257
d1yfsa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1yfsa2,236
d1hzda_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1hzda_,266
d3bn6a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3bn6a_,158
d1exta1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1exta1,59
d2z3va_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2z3va_,137
d1oqja_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1oqja_,90
d1b9ha_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1b9ha_,384
d1viza_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1viza_,225
d1cg2a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1cg2a1,276
d1q15a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1q15a1,287
d3saoa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3saoa_,150
d3qmxa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3qmxa_,99
d1fj2a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1fj2a_,229
d1ebfa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ebfa1,168
d1u46a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1u46a_,255
d1igna1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1igna1,86
d1k8kd1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1k8kd1,120
d1so2a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1so2a_,363
d2nt0a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2nt0a2,354
d2p8ia_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2p8ia_,117
d3mita_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3mita_,138
d3ivza_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3ivza_,261
d1iv8a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1iv8a2,653
d2az0a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2az0a1,70
d1m36a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1m36a_,33
d1fcqa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1fcqa_,314
d1vdca2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vdca2,130
d1fsua_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1fsua_,474
d1wl8a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wl8a1,187
d1eexb_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1eexb_,178
d2sici_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2sici_,107
d1oboa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1oboa_,169
d1zgza1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1zgza1,120
d1de4a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1de4a2,178
d3e46a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3e46a1,42
d2o3ga1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2o3ga1,76
d1okqa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1okqa1,189
d2dipa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2dipa1,85
d1llaa3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1llaa3,241
d1t7sa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1t7sa_,129
d1i16a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1i16a_,130
d2d1pb1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2d1pb1,119
d1sbya_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1sbya_,254
d2a4ca_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2a4ca_,99
d1tvca2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1tvca2,141
d2y28a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2y28a_,180
d3e6sa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3e6sa_,159
d1i1ga2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1i1ga2,80
d3c8ya3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3c8ya3,83
d1wjka_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wjka_,100
d2g2na_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2g2na_,111
d3elna_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3elna_,187
d1twda_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1twda_,234
d1zx8a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1zx8a1,124
d2uubr1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2uubr1,70
d2oq1a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2oq1a2,124
d2eb0a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2eb0a_,304
d3epua_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3epua_,134
d1vlra2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vlra2,101
d1oh4a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1oh4a_,174
d1z63a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1z63a1,230
d1h2ca_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1h2ca_,124
d3dhwc1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3dhwc1,240
d1sqga2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1sqga2,284
d2grja_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2grja_,179
d1lupa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1lupa_,31
d1pbya3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1pbya3,78
d1ugka_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ugka_,138
d1sc6a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1sc6a1,174
d1p3ca_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1p3ca_,215
d2o37a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2o37a_,81
d2uubc1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2uubc1,105
d1vl2a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vl2a2,228
d3proc1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3proc1,80
d1zkha1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1zkha1,86
d1qhua1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1qhua1,185
d2aeea1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2aeea1,204
d1le6a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1le6a_,123
d3d7ca_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3d7ca_,111
d1x47a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1x47a1,85
d1wc2a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wc2a1,180
d1ppya_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ppya_,118
d1k78a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1k78a1,63
d2hi7b1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2hi7b1,134
d1um1a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1um1a_,110
d3ni6a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3ni6a_,124
d2qw7a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2qw7a1,96
d1pj5a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1pj5a2,305
d1l1oc_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1l1oc_,173
d2o3bb_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2o3bb_,135
d1grja1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1grja1,78
d1dzfa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1dzfa2,72
d1qcxa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1qcxa_,359
d2drpa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2drpa2,26
d2c1ia1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2c1ia1,196
d2zcta_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2zcta_,236
d1o2da_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1o2da_,359
d1a9xa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1a9xa2,138
d1o4ua2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1o4ua2,103
d1yf2a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1yf2a2,205
d1uara1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1uara1,143
d2hh8a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2hh8a1,127
d2yrba1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2yrba1,142
d2gr8a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2gr8a1,77
d1f7ua1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1f7ua1,124
d1njra_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1njra_,249
d1sjda2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1sjda2,125
d2octa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2octa_,97
d1svba2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1svba2,302
d1atza_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1atza_,184
d2vxxa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2vxxa_,172
d1atia2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1atia2,326
d2gtlm2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2gtlm2,42
d1s68a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1s68a_,233
d1jsxa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1jsxa_,193
d1jb7a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1jb7a1,169
d1mrza2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1mrza2,157
